//Database Version
@@DATABASE=;VER=1;REV=0;EDIT=18
//Compatibility with the software
@@SOFT=446;VER=1;REV=0
00:3320:00:00:00;0195;64;;;2040;04;met/conf/instru/density/min;0;0;0;0;500;
00:3321:00:00:00;0197;64;;;2040;05;met/conf/instru/density/max;0;0;0;0;1200;
00:3420:00:00:00;0199;64;;;2040;06;met/conf/instru/visco/min;0;0;0;0;0;
00:3421:00:00:00;019B;64;;;2040;07;met/conf/instru/visco/max;0;0;0;0;0;
00:E002:00:00:00;019D;64;;;2040;08;met/conf/instru/visco/coef_calc;0;0;0;0;0;
00:2810:00:00:00;019F;01;;;2040;09;met/conf/instru/overfill_prb;0;0;0;0;1;
00:2830:00:00:00;01A0;11;;;2040;0A;met/conf/instru/vapor_arm;0;0;0;0;1;
00:2840:00:00:00;01A1;02;;;2040;0B;met/conf/instru/vapor_conn;0;0;0;0;0;
00:28C0:00:00:00;01A2;11;;;2040;0C;met/conf/instru/esvd/ctrl_open;0;0;0;0;0;
00:28C1:00:00:00;01A3;11;;;2040;0D;met/conf/instru/esvd/ctrl_close;0;0;0;0;0;
00:28C2:00:00:00;01A4;02;;;2040;0E;met/conf/instru/esvd/timing;0;0;0;0;10;
00:28B0:00:00:00;01A5;11;;;2040;0F;met/conf/instru/clogging;0;0;0;0;10;
00:2000:00:00:00;01A6;04;;;2040;10;met/conf/code_option/1;0;0;0;0;0;
00:2000:00:00:01;01A8;04;;;2040;11;met/conf/code_option/2;0;0;0;0;0;
00:2000:00:00:02;01AA;04;;;2040;12;met/conf/code_option/3;0;0;0;0;0;
00:2000:00:00:03;01AC;04;;;2040;13;met/conf/code_option/4;0;0;0;0;0;
00:2000:00:00:04;01AE;04;;;2040;14;met/conf/code_option/5;0;0;0;0;0;
00:2000:00:00:05;01B0;04;;;2040;15;met/conf/code_option/6;0;0;0;0;0;
00:2000:00:00:06;01B2;04;;;2040;16;met/conf/code_option/7;0;0;0;0;0;
00:2000:00:00:07;01B4;04;;;2040;17;met/conf/code_option/8;0;0;0;0;0;
00:2000:00:00:08;01B6;04;;;2040;18;met/conf/code_option/9;0;0;0;0;0;
00:2000:00:00:09;01B8;04;;;2040;19;met/conf/code_option/10;0;0;0;0;0;
00:2000:00:00:0A;01BA;04;;;2040;1A;met/conf/code_option/11;0;0;0;0;0;
00:2000:00:00:0B;01BC;04;;;2040;1B;met/conf/code_option/12;0;0;0;0;0;
00:2000:00:00:0C;01BE;04;;;2040;1C;met/conf/code_option/13;0;0;0;0;0;
00:2000:00:00:0D;01C0;04;;;2040;1D;met/conf/code_option/14;0;0;0;0;0;
00:2000:00:00:0E;01C2;04;;;2040;1E;met/conf/code_option/15;0;0;0;0;0;
00:2000:00:00:0F;01C4;04;;;2040;1F;met/conf/code_option/16;0;0;0;0;0;
00:2000:00:00:10;01C6;04;;;2040;20;met/conf/code_option/17;0;0;0;0;0;
00:2000:00:00:11;01C8;04;;;2040;21;met/conf/code_option/18;0;0;0;0;0;
00:2000:00:00:12;01CA;04;;;2040;22;met/conf/code_option/19;0;0;0;0;0;
00:2000:00:00:13;01CC;04;;;2040;23;met/conf/code_option/20;0;0;0;0;0;
00:3218:00:00:00;01CE;64;;;2040;24;met/conf/instru/press/4mA;0;0;0;0;0;
00:3219:00:00:00;01D0;64;;;2040;25;met/conf/instru/press/20mA;0;0;0;0;0;
00:3223:00:00:00;01D2;64;;;2040;26;met/conf/instru/press/hi_threshold;0;0;0;0;0;
00:3236:00:00:00;01D4;01;;;2040;27;met/conf/instru/press/hi_resump;0;0;0;0;0;
00:3312:00:00:00;01D5;04;;;2041;01;met/conf/instru!density/drive_gain;0;0;0;0;0;
00:2821:00:00:00;01F4;11;;;2050;01;met/manag/ticket_input;0;0;0;0;0;
00:2820:00:00:00;01F5;11;;;2050;02;met/manag/it_2;0;0;0;0;0;
00:2850:00:00:00;01F6;11;;;2050;03;met/manag/author_dtqm;0;0;0;0;0;
00:2800:00:00:00;01F7;11;;;2050;04;met/manag/memo;0;0;0;0;0;
00:2811:00:00:00;01F8;64;;;2050;05;met/manag/overfill_prb;0;0;0;0;0;
00:4201:00:00:00;01FA;01;;;2050;06;met/counter_mode;0;0;0;0;0;
00:2004:00:00:00;01FB;01;;;2050;07;met/manag/equa_vol_tick;0;0;0;0;0;
00:201A:00:00:00;01FC;01;;;2050;08;met/funct/measur_begin_without_s;0;0;0;0;0;
00:201B:00:00:00;01FD;01;;;2050;09;met/funct/measur_begin_with_s;0;0;0;0;0;
00:2002:00:00:00;01FE;11;;;2050;0A;met/aquit_local;0;0;0;0;0;
00:4221:00:00:00;01FF;11;;;2050;0B;met/conf/com/sesame2/inject_num;0;0;0;0;0;
00:4230:00:00:00;0200;11;;;2050;0C;met/conf/com/sesame2/load_oder;0;0;0;0;0;
00:4231:00:00:00;0201;11;;;2050;0D;met/conf/com/sesame2/order_type;0;0;0;0;0;
00:4220:00:00:00;0202;11;;;2050;0E;met/conf/com/sesame2/bit_num;0;0;0;0;0;
00:2001:00:00:00;0203;01;;;2050;0F;met/conf/prod_equa;0;0;0;0;0;
00:4001:00:00:00;0204;04;;;2050;10;met/conf/com/1/baudrate;0;0;0;0;9600;
00:4001:01:00:00;0206;04;;;2050;11;met/conf/com/2/baudrate;0;0;0;0;9600;
00:4001:02:00:00;0208;04;;;2050;12;met/conf/com/3/baudrate;0;0;0;0;9600;
00:4001:03:00:00;020A;04;;;2050;13;met/conf/com/4/baudrate;0;0;0;0;9600;
00:4100:00:00:00;020C;01;;;2050;14;met/com/com/1/protocol;0;0;0;0;0;
00:4100:01:00:00;020D;01;;;2050;15;met/com/com/2/protocol;0;0;0;0;0;
00:4100:02:00:00;020E;01;;;2050;16;met/com/com/3/protocol;0;0;0;0;0;
00:4100:03:00:00;020F;01;;;2050;17;met/com/com/4/protocol;0;0;0;0;0;
00:296C:00:00:00;0210;02;;;2050;18;met/remote_control;0;0;0;0;0;
00:6051:00:01:00;0258;01;;;2060;01;met/dyeing/injector_num;0;0;0;0;0;
00:6011:00:01:00;0259;01;pl/L;;2060;02;met/dyeing/associ_input;0;0;0;0;0;
00:6020:00:01:00;025A;64;pl/L;;2060;03;met/dyeing/coeff;0;0;0;0;0;
00:6013:00:01:00;025C;02;L;;2060;04;met/dyeing/range;0;0;0;0;0;
00:6015:00:01:00;025D;02;%;;2060;05;met/dyeing/rinsing;0;0;0;0;0;
00:6022:00:01:00;025E;02;ppm;;2060;06;met/dyeing/dose;0;0;0;0;0;
00:6000:00:01:00;025F;02;%;;2060;07;met/dyeing/min_rate;0;0;0;0;0;
00:6001:00:01:00;0260;01;%;;2060;08;met/dyeing/max_rate;0;0;0;0;0;
00:2003:00:00:00;0261;01;;;2060;09;met/esvd_cmd;0;0;0;0;0;
00:2011:00:00:00;0262;11;;;2060;0A;met/measu_start/ope_id/state;0;0;0;0;0;
00:2012:00:00:00;0263;04;;;2060;0B;met/measu_start/ope_id/val;0;0;0;0;0;
00:2013:00:00:00;0265;02;;;2060;0C;met/measu_start/preset/state;0;0;0;0;0;
00:2014:00:00:00;0266;04;;;2060;0D;met/measu_start/preset/val;0;0;0;0;0;
00:2010:00:00:00;0268;01;;;2060;0E;met/measu_start;0;0;0;0;0;
00:2015:00:00:00;0269;01;;;2060;0F;met/flowing_start;0;0;0;0;0;
00:6002:00:00:00;026A;11;;;2060;10;met/anti_fraud;0;0;0;0;0;
